pairs_per_task,trial,task,mean_gap,ci95_low,ci95_high,triggered,sampling_seed,bootstrap_seed
50,35,shape,-0.1,-0.22,0.04,False,70264330,70264331
50,35,spatial,0.34,0.22,0.48,False,70264331,70264332
50,36,color,0.36,0.22,0.5,False,70264426,70264427
50,36,coordinate,0.0,-0.14,0.14,False,70264427,70264428
50,36,count,-0.34,-0.46,-0.2,True,70264428,70264429
50,36,ocr,0.04,0.0,0.1,False,70264429,70264430
50,36,shape,0.06,-0.06,0.18,False,70264430,70264431
50,36,spatial,0.34,0.22,0.48,False,70264431,70264432
50,37,color,0.28,0.12,0.44,False,70264526,70264527
50,37,coordinate,0.18,0.02,0.36,False,70264527,70264528
50,37,count,-0.34,-0.48,-0.22,True,70264528,70264529
50,37,ocr,0.1,0.02,0.18,False,70264529,70264530
50,37,shape,0.04,-0.06,0.14,False,70264530,70264531
50,37,spatial,0.26,0.14,0.38,False,70264531,70264532
50,38,color,0.18,0.02,0.34,False,70264626,70264627
50,38,coordinate,0.1,-0.04,0.24,False,70264627,70264628
50,38,count,-0.28,-0.4,-0.16,True,70264628,70264629
50,38,ocr,0.06,0.0,0.14,False,70264629,70264630
50,38,shape,0.0,-0.12,0.1,False,70264630,70264631
50,38,spatial,0.22,0.12,0.34,False,70264631,70264632
50,39,color,0.28,0.12,0.44,False,70264726,70264727
50,39,coordinate,0.1,-0.04,0.24,False,70264727,70264728
50,39,count,-0.22,-0.34,-0.12,True,70264728,70264729
50,39,ocr,0.04,0.0,0.1,False,70264729,70264730
50,39,shape,0.04,-0.06,0.14,False,70264730,70264731
50,39,spatial,0.26,0.14,0.38,False,70264731,70264732
50,40,color,0.18,0.0,0.36,False,70264826,70264827
50,40,coordinate,-0.02,-0.16,0.12,False,70264827,70264828
50,40,count,-0.28,-0.4,-0.16,True,70264828,70264829
50,40,ocr,0.04,-0.06,0.14,False,70264829,70264830
50,40,shape,-0.04,-0.16,0.08,False,70264830,70264831
50,40,spatial,0.18,0.08,0.3,False,70264831,70264832
50,41,color,0.3,0.14,0.46,False,70264926,70264927
50,41,coordinate,0.08,-0.06,0.22,False,70264927,70264928
50,41,count,-0.38,-0.52,-0.24,True,70264928,70264929
50,41,ocr,0.1,0.02,0.2,False,70264929,70264930
50,41,shape,0.02,-0.04,0.08,False,70264930,70264931
50,41,spatial,0.28,0.16,0.4,False,70264931,70264932
50,42,color,0.18,0.02,0.32,False,70265026,70265027
50,42,coordinate,0.26,0.12,0.4,False,70265027,70265028
50,42,count,-0.36,-0.5,-0.22,True,70265028,70265029
50,42,ocr,0.02,-0.06,0.1,False,70265029,70265030
50,42,shape,-0.04,-0.16,0.06,False,70265030,70265031
50,42,spatial,0.24,0.12,0.36,False,70265031,70265032
50,43,color,0.16,0.02,0.3,False,70265126,70265127
50,43,coordinate,0.12,-0.04,0.28,False,70265127,70265128
50,43,count,-0.34,-0.48,-0.2,True,70265128,70265129
50,43,ocr,0.02,-0.04,0.1,False,70265129,70265130
50,43,shape,-0.1,-0.22,0.02,False,70265130,70265131
50,43,spatial,0.28,0.16,0.4,False,70265131,70265132
50,44,color,0.2,0.06,0.34,False,70265226,70265227
50,44,coordinate,0.1,-0.06,0.26,False,70265227,70265228
50,44,count,-0.3,-0.42,-0.18,True,70265228,70265229
50,44,ocr,0.0,-0.08,0.08,False,70265229,70265230
50,44,shape,-0.16,-0.28,-0.04,True,70265230,70265231
50,44,spatial,0.34,0.2,0.48,False,70265231,70265232
50,45,color,0.14,-0.02,0.3,False,70265326,70265327
50,45,coordinate,0.02,-0.16,0.2,False,70265327,70265328
50,45,count,-0.38,-0.52,-0.24,True,70265328,70265329
50,45,ocr,0.06,-0.02,0.16,False,70265329,70265330
50,45,shape,-0.1,-0.22,0.02,False,70265330,70265331
50,45,spatial,0.26,0.14,0.38,False,70265331,70265332
50,46,color,0.14,-0.04,0.32,False,70265426,70265427
50,46,coordinate,0.02,-0.14,0.16,False,70265427,70265428
50,46,count,-0.42,-0.56,-0.3,True,70265428,70265429
50,46,ocr,0.02,0.0,0.06,False,70265429,70265430
50,46,shape,-0.02,-0.12,0.08,False,70265430,70265431
50,46,spatial,0.24,0.12,0.36,False,70265431,70265432
50,47,color,0.2,0.04,0.36,False,70265526,70265527
50,47,coordinate,0.14,-0.02,0.3,False,70265527,70265528
50,47,count,-0.32,-0.46,-0.2,True,70265528,70265529
50,47,ocr,0.04,-0.06,0.14,False,70265529,70265530
50,47,shape,-0.1,-0.18,-0.02,True,70265530,70265531
50,47,spatial,0.32,0.2,0.46,False,70265531,70265532
50,48,color,0.2,0.04,0.36,False,70265626,70265627
50,48,coordinate,0.02,-0.14,0.18,False,70265627,70265628
50,48,count,-0.28,-0.4,-0.16,True,70265628,70265629
50,48,ocr,-0.02,-0.06,0.0,False,70265629,70265630
50,48,shape,0.0,-0.08,0.08,False,70265630,70265631
50,48,spatial,0.26,0.14,0.38,False,70265631,70265632
50,49,color,0.16,0.0,0.32,False,70265726,70265727
50,49,coordinate,0.18,0.02,0.34,False,70265727,70265728
50,49,count,-0.26,-0.38,-0.14,True,70265728,70265729
50,49,ocr,0.06,-0.04,0.16,False,70265729,70265730
50,49,shape,-0.1,-0.22,0.0,False,70265730,70265731
50,49,spatial,0.14,0.06,0.24,False,70265731,70265732
50,50,color,0.14,-0.04,0.32,False,70265826,70265827
50,50,coordinate,0.04,-0.14,0.2,False,70265827,70265828
50,50,count,-0.28,-0.42,-0.16,True,70265828,70265829
50,50,ocr,0.0,-0.1,0.1,False,70265829,70265830
50,50,shape,-0.08,-0.2,0.04,False,70265830,70265831
50,50,spatial,0.22,0.12,0.34,False,70265831,70265832
50,51,color,0.12,-0.04,0.28,False,70265926,70265927
50,51,coordinate,0.1,-0.06,0.26,False,70265927,70265928
50,51,count,-0.16,-0.26,-0.06,True,70265928,70265929
50,51,ocr,0.08,0.02,0.16,False,70265929,70265930
50,51,shape,-0.06,-0.18,0.06,False,70265930,70265931
50,51,spatial,0.3,0.18,0.42,False,70265931,70265932
50,52,color,0.24,0.08,0.4,False,70266026,70266027
50,52,coordinate,0.12,-0.02,0.26,False,70266027,70266028
50,52,count,-0.38,-0.52,-0.26,True,70266028,70266029
50,52,ocr,0.02,-0.04,0.1,False,70266029,70266030
50,52,shape,0.02,-0.08,0.12,False,70266030,70266031
50,52,spatial,0.32,0.18,0.44,False,70266031,70266032
50,53,color,0.2,0.02,0.36,False,70266126,70266127
50,53,coordinate,0.02,-0.1,0.16,False,70266127,70266128
50,53,count,-0.34,-0.48,-0.22,True,70266128,70266129
50,53,ocr,0.0,-0.06,0.06,False,70266129,70266130
50,53,shape,-0.06,-0.18,0.06,False,70266130,70266131
50,53,spatial,0.24,0.12,0.36,False,70266131,70266132
50,54,color,0.2,0.04,0.36,False,70266226,70266227
50,54,coordinate,0.16,0.0,0.32,False,70266227,70266228
50,54,count,-0.28,-0.42,-0.16,True,70266228,70266229
50,54,ocr,0.04,-0.06,0.14,False,70266229,70266230
50,54,shape,-0.04,-0.16,0.06,False,70266230,70266231
50,54,spatial,0.26,0.14,0.38,False,70266231,70266232
50,55,color,0.24,0.08,0.4,False,70266326,70266327
50,55,coordinate,0.04,-0.1,0.18,False,70266327,70266328
50,55,count,-0.38,-0.52,-0.24,True,70266328,70266329
50,55,ocr,0.02,-0.06,0.1,False,70266329,70266330
50,55,shape,-0.06,-0.18,0.06,False,70266330,70266331
50,55,spatial,0.26,0.14,0.38,False,70266331,70266332
50,56,color,0.18,0.02,0.34,False,70266426,70266427
50,56,coordinate,-0.08,-0.24,0.08,False,70266427,70266428
50,56,count,-0.2,-0.32,-0.1,True,70266428,70266429
50,56,ocr,0.1,0.02,0.18,False,70266429,70266430
50,56,shape,0.0,-0.12,0.12,False,70266430,70266431
50,56,spatial,0.22,0.12,0.34,False,70266431,70266432
50,57,color,0.12,-0.04,0.28,False,70266526,70266527
50,57,coordinate,0.14,0.02,0.26,False,70266527,70266528
50,57,count,-0.24,-0.36,-0.12,True,70266528,70266529
50,57,ocr,0.0,-0.06,0.06,False,70266529,70266530
50,57,shape,-0.12,-0.26,0.0,False,70266530,70266531
50,57,spatial,0.26,0.14,0.38,False,70266531,70266532
50,58,color,0.2,0.08,0.34,False,70266626,70266627
50,58,coordinate,0.12,-0.04,0.28,False,70266627,70266628
50,58,count,-0.38,-0.52,-0.24,True,70266628,70266629
50,58,ocr,0.06,-0.02,0.16,False,70266629,70266630
50,58,shape,-0.2,-0.32,-0.08,True,70266630,70266631
50,58,spatial,0.28,0.16,0.42,False,70266631,70266632
50,59,color,0.16,-0.02,0.32,False,70266726,70266727
50,59,coordinate,0.06,-0.12,0.22,False,70266727,70266728
50,59,count,-0.24,-0.36,-0.12,True,70266728,70266729
50,59,ocr,0.0,-0.06,0.06,False,70266729,70266730
50,59,shape,-0.08,-0.22,0.06,False,70266730,70266731
50,59,spatial,0.28,0.16,0.4,False,70266731,70266732
50,60,color,0.22,0.06,0.4,False,70266826,70266827
50,60,coordinate,0.16,0.0,0.32,False,70266827,70266828
50,60,count,-0.32,-0.46,-0.2,True,70266828,70266829
50,60,ocr,0.02,-0.04,0.08,False,70266829,70266830
50,60,shape,-0.04,-0.14,0.06,False,70266830,70266831
50,60,spatial,0.2,0.1,0.32,False,70266831,70266832
50,61,color,0.22,0.08,0.38,False,70266926,70266927
50,61,coordinate,0.0,-0.16,0.16,False,70266927,70266928
50,61,count,-0.28,-0.4,-0.16,True,70266928,70266929
50,61,ocr,-0.04,-0.12,0.04,False,70266929,70266930
50,61,shape,0.02,-0.08,0.12,False,70266930,70266931
50,61,spatial,0.28,0.16,0.4,False,70266931,70266932
50,62,color,0.1,-0.06,0.26,False,70267026,70267027
50,62,coordinate,0.16,0.02,0.3,False,70267027,70267028
50,62,count,-0.24,-0.36,-0.12,True,70267028,70267029
50,62,ocr,0.0,-0.08,0.08,False,70267029,70267030
50,62,shape,-0.06,-0.2,0.06,False,70267030,70267031
50,62,spatial,0.32,0.2,0.44,False,70267031,70267032
50,63,color,0.2,0.04,0.36,False,70267126,70267127
50,63,coordinate,0.22,0.1,0.34,False,70267127,70267128
50,63,count,-0.36,-0.5,-0.22,True,70267128,70267129
50,63,ocr,0.04,0.0,0.1,False,70267129,70267130
50,63,shape,-0.08,-0.2,0.02,False,70267130,70267131
50,63,spatial,0.34,0.22,0.46,False,70267131,70267132
50,64,color,0.2,0.08,0.34,False,70267226,70267227
50,64,coordinate,0.04,-0.12,0.2,False,70267227,70267228
50,64,count,-0.3,-0.44,-0.16,True,70267228,70267229
50,64,ocr,0.0,0.0,0.0,False,70267229,70267230
50,64,shape,-0.1,-0.2,0.0,False,70267230,70267231
50,64,spatial,0.3,0.18,0.42,False,70267231,70267232
50,65,color,0.12,-0.04,0.28,False,70267326,70267327
50,65,coordinate,0.14,0.02,0.26,False,70267327,70267328
50,65,count,-0.4,-0.54,-0.28,True,70267328,70267329
50,65,ocr,0.1,0.02,0.18,False,70267329,70267330
50,65,shape,0.0,-0.1,0.1,False,70267330,70267331
50,65,spatial,0.22,0.12,0.34,False,70267331,70267332
50,66,color,0.1,-0.06,0.28,False,70267426,70267427
50,66,coordinate,0.04,-0.08,0.18,False,70267427,70267428
50,66,count,-0.34,-0.48,-0.22,True,70267428,70267429
50,66,ocr,0.06,-0.02,0.14,False,70267429,70267430
50,66,shape,-0.08,-0.18,0.0,False,70267430,70267431
50,66,spatial,0.28,0.16,0.4,False,70267431,70267432
50,67,color,0.16,0.0,0.34,False,70267526,70267527
50,67,coordinate,0.22,0.08,0.36,False,70267527,70267528
50,67,count,-0.24,-0.36,-0.14,True,70267528,70267529
50,67,ocr,0.04,-0.04,0.12,False,70267529,70267530
50,67,shape,-0.08,-0.2,0.02,False,70267530,70267531
50,67,spatial,0.22,0.1,0.34,False,70267531,70267532
50,68,color,0.1,-0.06,0.24,False,70267626,70267627
50,68,coordinate,0.18,0.02,0.34,False,70267627,70267628
50,68,count,-0.28,-0.42,-0.16,True,70267628,70267629
50,68,ocr,0.02,-0.06,0.1,False,70267629,70267630
50,68,shape,0.06,-0.04,0.16,False,70267630,70267631
50,68,spatial,0.3,0.18,0.44,False,70267631,70267632
50,69,color,0.1,-0.06,0.26,False,70267726,70267727
50,69,coordinate,0.12,-0.04,0.26,False,70267727,70267728
50,69,count,-0.4,-0.54,-0.26,True,70267728,70267729
50,69,ocr,-0.02,-0.1,0.06,False,70267729,70267730
50,69,shape,-0.02,-0.1,0.06,False,70267730,70267731
50,69,spatial,0.26,0.14,0.38,False,70267731,70267732
50,70,color,0.14,-0.02,0.3,False,70267826,70267827
50,70,coordinate,0.14,0.0,0.28,False,70267827,70267828
50,70,count,-0.28,-0.4,-0.16,True,70267828,70267829
50,70,ocr,0.04,-0.04,0.12,False,70267829,70267830
50,70,shape,0.02,-0.08,0.12,False,70267830,70267831
50,70,spatial,0.4,0.26,0.54,False,70267831,70267832
50,71,color,0.04,-0.1,0.2,False,70267926,70267927
50,71,coordinate,-0.02,-0.18,0.14,False,70267927,70267928
50,71,count,-0.32,-0.44,-0.2,True,70267928,70267929
50,71,ocr,-0.02,-0.06,0.0,False,70267929,70267930
50,71,shape,-0.06,-0.16,0.04,False,70267930,70267931
50,71,spatial,0.2,0.1,0.32,False,70267931,70267932
50,72,color,0.28,0.12,0.46,False,70268026,70268027
50,72,coordinate,0.14,-0.02,0.28,False,70268027,70268028
50,72,count,-0.38,-0.52,-0.24,True,70268028,70268029
50,72,ocr,-0.02,-0.12,0.06,False,70268029,70268030
50,72,shape,-0.04,-0.14,0.06,False,70268030,70268031
50,72,spatial,0.16,0.06,0.26,False,70268031,70268032
50,73,color,0.24,0.08,0.4,False,70268126,70268127
50,73,coordinate,0.16,0.04,0.28,False,70268127,70268128
50,73,count,-0.32,-0.46,-0.2,True,70268128,70268129
50,73,ocr,0.06,-0.02,0.16,False,70268129,70268130
50,73,shape,-0.1,-0.2,0.0,False,70268130,70268131
50,73,spatial,0.16,0.06,0.26,False,70268131,70268132
50,74,color,0.2,0.06,0.34,False,70268226,70268227
50,74,coordinate,0.12,-0.06,0.3,False,70268227,70268228
50,74,count,-0.26,-0.38,-0.14,True,70268228,70268229
50,74,ocr,0.06,-0.04,0.16,False,70268229,70268230
50,74,shape,-0.04,-0.16,0.08,False,70268230,70268231
50,74,spatial,0.24,0.12,0.36,False,70268231,70268232
50,75,color,0.2,0.04,0.36,False,70268326,70268327
50,75,coordinate,0.06,-0.08,0.22,False,70268327,70268328
50,75,count,-0.42,-0.56,-0.28,True,70268328,70268329
50,75,ocr,0.0,-0.08,0.08,False,70268329,70268330
50,75,shape,-0.02,-0.1,0.06,False,70268330,70268331
50,75,spatial,0.34,0.2,0.48,False,70268331,70268332
50,76,color,0.2,0.06,0.34,False,70268426,70268427
50,76,coordinate,0.24,0.1,0.38,False,70268427,70268428
50,76,count,-0.32,-0.46,-0.2,True,70268428,70268429
50,76,ocr,0.14,0.04,0.26,False,70268429,70268430
50,76,shape,-0.1,-0.22,0.02,False,70268430,70268431
50,76,spatial,0.36,0.24,0.5,False,70268431,70268432
50,77,color,0.16,0.0,0.3,False,70268526,70268527
50,77,coordinate,0.1,-0.04,0.24,False,70268527,70268528
50,77,count,-0.24,-0.36,-0.12,True,70268528,70268529
50,77,ocr,0.06,-0.02,0.16,False,70268529,70268530
50,77,shape,-0.02,-0.16,0.12,False,70268530,70268531
50,77,spatial,0.28,0.16,0.4,False,70268531,70268532
50,78,color,0.3,0.14,0.46,False,70268626,70268627
50,78,coordinate,0.06,-0.08,0.2,False,70268627,70268628
50,78,count,-0.2,-0.32,-0.1,True,70268628,70268629
50,78,ocr,0.02,-0.04,0.08,False,70268629,70268630
50,78,shape,-0.02,-0.12,0.08,False,70268630,70268631
50,78,spatial,0.24,0.14,0.36,False,70268631,70268632
50,79,color,0.18,0.04,0.32,False,70268726,70268727
50,79,coordinate,0.06,-0.1,0.22,False,70268727,70268728
50,79,count,-0.24,-0.36,-0.14,True,70268728,70268729
50,79,ocr,0.04,-0.04,0.12,False,70268729,70268730
50,79,shape,0.0,-0.1,0.08,False,70268730,70268731
50,79,spatial,0.18,0.08,0.3,False,70268731,70268732
50,80,color,0.2,0.06,0.34,False,70268826,70268827
50,80,coordinate,0.04,-0.1,0.18,False,70268827,70268828
50,80,count,-0.26,-0.38,-0.14,True,70268828,70268829
50,80,ocr,0.08,0.0,0.18,False,70268829,70268830
50,80,shape,-0.02,-0.12,0.08,False,70268830,70268831
50,80,spatial,0.26,0.14,0.38,False,70268831,70268832
50,81,color,0.26,0.12,0.4,False,70268926,70268927
50,81,coordinate,0.16,0.04,0.28,False,70268927,70268928
50,81,count,-0.3,-0.44,-0.18,True,70268928,70268929
50,81,ocr,0.1,0.0,0.2,False,70268929,70268930
50,81,shape,-0.02,-0.12,0.1,False,70268930,70268931
50,81,spatial,0.22,0.1,0.34,False,70268931,70268932
50,82,color,0.16,0.02,0.3,False,70269026,70269027
50,82,coordinate,0.26,0.14,0.4,False,70269027,70269028
50,82,count,-0.4,-0.54,-0.28,True,70269028,70269029
50,82,ocr,0.1,0.02,0.2,False,70269029,70269030
50,82,shape,-0.06,-0.16,0.04,False,70269030,70269031
50,82,spatial,0.22,0.12,0.34,False,70269031,70269032
50,83,color,0.12,-0.04,0.28,False,70269126,70269127
50,83,coordinate,0.08,-0.06,0.22,False,70269127,70269128
50,83,count,-0.34,-0.48,-0.22,True,70269128,70269129
50,83,ocr,0.02,-0.04,0.1,False,70269129,70269130
50,83,shape,0.0,-0.08,0.08,False,70269130,70269131
50,83,spatial,0.28,0.16,0.4,False,70269131,70269132
50,84,color,0.2,0.04,0.36,False,70269226,70269227
50,84,coordinate,0.04,-0.1,0.18,False,70269227,70269228
50,84,count,-0.34,-0.48,-0.22,True,70269228,70269229
50,84,ocr,0.08,0.0,0.18,False,70269229,70269230
50,84,shape,-0.08,-0.18,0.02,False,70269230,70269231
50,84,spatial,0.16,0.06,0.26,False,70269231,70269232
50,85,color,0.1,-0.06,0.26,False,70269326,70269327
50,85,coordinate,0.04,-0.12,0.2,False,70269327,70269328
50,85,count,-0.38,-0.52,-0.24,True,70269328,70269329
50,85,ocr,0.04,-0.02,0.12,False,70269329,70269330
50,85,shape,0.0,-0.12,0.12,False,70269330,70269331
50,85,spatial,0.2,0.1,0.32,False,70269331,70269332
50,86,color,0.18,0.02,0.34,False,70269426,70269427
50,86,coordinate,0.18,0.04,0.32,False,70269427,70269428
50,86,count,-0.38,-0.52,-0.24,True,70269428,70269429
50,86,ocr,0.04,-0.06,0.14,False,70269429,70269430
50,86,shape,-0.06,-0.18,0.06,False,70269430,70269431
50,86,spatial,0.26,0.14,0.38,False,70269431,70269432
50,87,color,0.18,0.02,0.32,False,70269526,70269527
50,87,coordinate,0.04,-0.1,0.18,False,70269527,70269528
50,87,count,-0.22,-0.34,-0.1,True,70269528,70269529
50,87,ocr,0.06,0.0,0.14,False,70269529,70269530
50,87,shape,0.04,-0.06,0.14,False,70269530,70269531
50,87,spatial,0.16,0.06,0.26,False,70269531,70269532
50,88,color,0.18,0.02,0.34,False,70269626,70269627
50,88,coordinate,0.06,-0.12,0.24,False,70269627,70269628
50,88,count,-0.38,-0.52,-0.26,True,70269628,70269629
50,88,ocr,0.06,0.0,0.14,False,70269629,70269630
50,88,shape,0.02,-0.1,0.14,False,70269630,70269631
50,88,spatial,0.2,0.1,0.32,False,70269631,70269632
50,89,color,0.2,0.06,0.34,False,70269726,70269727
50,89,coordinate,0.1,-0.06,0.28,False,70269727,70269728
50,89,count,-0.22,-0.34,-0.12,True,70269728,70269729
50,89,ocr,-0.02,-0.06,0.0,False,70269729,70269730
50,89,shape,0.0,-0.1,0.1,False,70269730,70269731
50,89,spatial,0.16,0.06,0.28,False,70269731,70269732
50,90,color,0.3,0.16,0.44,False,70269826,70269827
50,90,coordinate,0.18,0.02,0.34,False,70269827,70269828
50,90,count,-0.28,-0.42,-0.16,True,70269828,70269829
50,90,ocr,0.04,-0.06,0.14,False,70269829,70269830
50,90,shape,0.04,-0.06,0.14,False,70269830,70269831
50,90,spatial,0.2,0.1,0.32,False,70269831,70269832
50,91,color,0.12,-0.04,0.3,False,70269926,70269927
50,91,coordinate,0.22,0.08,0.36,False,70269927,70269928
50,91,count,-0.26,-0.38,-0.14,True,70269928,70269929
50,91,ocr,0.04,-0.04,0.14,False,70269929,70269930
50,91,shape,0.02,-0.1,0.14,False,70269930,70269931
50,91,spatial,0.18,0.08,0.3,False,70269931,70269932
50,92,color,0.08,-0.08,0.24,False,70270026,70270027
50,92,coordinate,0.1,-0.08,0.26,False,70270027,70270028
50,92,count,-0.3,-0.44,-0.18,True,70270028,70270029
50,92,ocr,0.02,0.0,0.06,False,70270029,70270030
50,92,shape,0.02,-0.06,0.1,False,70270030,70270031
50,92,spatial,0.12,0.04,0.22,False,70270031,70270032
50,93,color,0.26,0.12,0.42,False,70270126,70270127
50,93,coordinate,0.18,0.02,0.34,False,70270127,70270128
50,93,count,-0.28,-0.4,-0.16,True,70270128,70270129
50,93,ocr,0.02,-0.04,0.08,False,70270129,70270130
50,93,shape,-0.08,-0.2,0.02,False,70270130,70270131
50,93,spatial,0.34,0.22,0.48,False,70270131,70270132
50,94,color,0.2,0.02,0.36,False,70270226,70270227
50,94,coordinate,0.22,0.06,0.38,False,70270227,70270228
50,94,count,-0.3,-0.44,-0.18,True,70270228,70270229
50,94,ocr,0.04,-0.04,0.12,False,70270229,70270230
50,94,shape,0.02,-0.08,0.12,False,70270230,70270231
50,94,spatial,0.2,0.1,0.32,False,70270231,70270232
50,95,color,0.2,0.06,0.36,False,70270326,70270327
50,95,coordinate,0.16,0.02,0.32,False,70270327,70270328
50,95,count,-0.42,-0.56,-0.28,True,70270328,70270329
50,95,ocr,0.02,-0.04,0.08,False,70270329,70270330
50,95,shape,-0.12,-0.24,0.0,False,70270330,70270331
50,95,spatial,0.26,0.14,0.38,False,70270331,70270332
50,96,color,0.22,0.06,0.38,False,70270426,70270427
50,96,coordinate,0.16,0.0,0.32,False,70270427,70270428
50,96,count,-0.28,-0.42,-0.16,True,70270428,70270429
50,96,ocr,0.04,-0.06,0.14,False,70270429,70270430
50,96,shape,-0.1,-0.2,0.0,False,70270430,70270431
50,96,spatial,0.24,0.12,0.36,False,70270431,70270432
50,97,color,0.24,0.08,0.4,False,70270526,70270527
50,97,coordinate,0.18,0.02,0.34,False,70270527,70270528
50,97,count,-0.3,-0.42,-0.18,True,70270528,70270529
50,97,ocr,0.04,-0.04,0.12,False,70270529,70270530
50,97,shape,-0.06,-0.18,0.06,False,70270530,70270531
50,97,spatial,0.18,0.08,0.3,False,70270531,70270532
50,98,color,0.1,-0.04,0.26,False,70270626,70270627
50,98,coordinate,0.04,-0.08,0.16,False,70270627,70270628
50,98,count,-0.42,-0.56,-0.28,True,70270628,70270629
50,98,ocr,0.02,0.0,0.06,False,70270629,70270630
50,98,shape,0.02,-0.1,0.14,False,70270630,70270631
50,98,spatial,0.24,0.12,0.36,False,70270631,70270632
50,99,color,0.26,0.08,0.42,False,70270726,70270727
50,99,coordinate,0.18,0.02,0.32,False,70270727,70270728
50,99,count,-0.34,-0.46,-0.2,True,70270728,70270729
50,99,ocr,0.08,0.0,0.18,False,70270729,70270730
50,99,shape,-0.02,-0.14,0.1,False,70270730,70270731
50,99,spatial,0.28,0.16,0.4,False,70270731,70270732
50,100,color,0.34,0.18,0.5,False,70270826,70270827
50,100,coordinate,0.1,-0.04,0.24,False,70270827,70270828
50,100,count,-0.26,-0.38,-0.14,True,70270828,70270829
50,100,ocr,-0.04,-0.12,0.04,False,70270829,70270830
50,100,shape,0.0,-0.1,0.1,False,70270830,70270831
50,100,spatial,0.28,0.16,0.42,False,70270831,70270832
50,101,color,0.2,0.06,0.34,False,70270926,70270927
50,101,coordinate,0.08,-0.08,0.24,False,70270927,70270928
50,101,count,-0.22,-0.34,-0.1,True,70270928,70270929
50,101,ocr,0.02,-0.04,0.1,False,70270929,70270930
50,101,shape,0.0,-0.1,0.1,False,70270930,70270931
50,101,spatial,0.22,0.12,0.34,False,70270931,70270932
50,102,color,0.16,-0.02,0.34,False,70271026,70271027
50,102,coordinate,0.08,-0.06,0.22,False,70271027,70271028
50,102,count,-0.24,-0.36,-0.12,True,70271028,70271029
50,102,ocr,0.04,0.0,0.1,False,70271029,70271030
